Block Name,Point ID,Points_X,Points_Y,Points_Z,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,6959,-2.47376,-0.638375,-0.589822,2.622,104872156,25553,2.622,2,2,104872156,-13
dataset_1,6960,-2.40782,-0.620911,0.130317,2.49,104872158,25554,2.49,1,3,104872158,3
dataset_1,6961,-2.47899,-0.639263,-0.49763,2.608,104872160,25554,2.608,3,4,104872160,-11
dataset_1,6962,-3.44391,-0.88745,0.311146,3.57,104872163,25555,3.57,17,5,104872163,5
dataset_1,6963,-2.41035,-0.620666,-0.394215,2.52,104872165,25556,2.52,2,6,104872165,-9
dataset_1,6964,-3.33548,-0.858268,0.422887,3.47,104872167,25557,3.47,18,7,104872167,7
dataset_1,6965,-2.44164,-0.627816,-0.309548,2.54,104872170,25558,2.54,3,8,104872170,-7
dataset_1,6966,-3.11283,-0.799817,0.509038,3.254,104872172,25559,3.254,13,9,104872172,9
dataset_1,6967,-2.42178,-0.622259,-0.218761,2.51,104872174,25559,2.51,3,10,104872174,-5
dataset_1,6968,-2.0499,-0.526324,0.411384,2.156,104872177,25560,2.156,6,11,104872177,11
dataset_1,6969,-2.42792,-0.622932,-0.131363,2.51,104872179,25561,2.51,1,12,104872179,-3
dataset_1,6970,-2.06513,-0.529467,0.492193,2.188,104872181,25562,2.188,8,13,104872181,13
dataset_1,6971,-2.40204,-0.615399,-0.043282,2.48,104872184,25563,2.48,1,14,104872184,-1
dataset_1,6973,-2.40936,-0.613691,-0.6662,2.574,104872207,25571,2.574,15,0,104872207,-15
dataset_1,6974,-2.43401,-0.619517,0.0438404,2.512,104872209,25572,2.512,1,1,104872209,1
dataset_1,6975,-2.40609,-0.611963,-0.573175,2.548,104872211,25573,2.548,22,2,104872211,-13
dataset_1,6976,-2.379,-0.604631,0.128642,2.458,104872213,25574,2.458,1,3,104872213,3
dataset_1,6977,-2.41461,-0.61368,-0.484273,2.538,104872216,25574,2.538,22,4,104872216,-11
dataset_1,6978,-3.45471,-0.877385,0.311843,3.578,104872218,25575,3.578,23,5,104872218,5
dataset_1,6979,-2.41058,-0.611762,-0.393902,2.518,104872220,25576,2.518,27,6,104872220,-9
dataset_1,6980,-3.34423,-0.848084,0.423618,3.476,104872223,25577,3.476,16,7,104872223,7
dataset_1,6981,-2.39956,-0.608074,-0.303942,2.494,104872225,25578,2.494,20,8,104872225,-7
dataset_1,6982,-3.11929,-0.790461,0.509663,3.258,104872227,25578,3.258,15,9,104872227,9
dataset_1,6983,-2.41428,-0.611356,-0.217889,2.5,104872230,25579,2.5,20,10,104872230,-5
dataset_1,6984,-2.04411,-0.517239,0.409858,2.148,104872232,25580,2.148,6,11,104872232,11
dataset_1,6985,-2.43008,-0.614454,-0.131363,2.51,104872234,25581,2.51,1,12,104872234,-3
dataset_1,6986,-2.04996,-0.517958,0.488144,2.17,104872237,25582,2.17,8,13,104872237,13
dataset_1,6987,-2.38479,-0.602116,-0.0429329,2.46,104872239,25583,2.46,1,14,104872239,-1
dataset_1,6989,-2.40962,-0.604807,-0.665683,2.572,104872262,25591,2.572,25,0,104872262,-15
dataset_1,6990,-2.44004,-0.61199,0.0439103,2.516,104872264,25592,2.516,1,1,104872264,1
dataset_1,6991,-2.41388,-0.604982,-0.574525,2.554,104872266,25593,2.554,27,2,104872266,-13
dataset_1,6992,-2.43922,-0.610879,0.131782,2.518,104872269,25594,2.518,1,3,104872269,3
dataset_1,6993,-2.4015,-0.601432,-0.48122,2.522,104872271,25594,2.522,28,4,104872271,-11
dataset_1,6994,-3.44229,-0.861451,0.310449,3.562,104872273,25595,3.562,25,5,104872273,5
dataset_1,6995,-2.40312,-0.600948,-0.392338,2.508,104872276,25596,2.508,27,6,104872276,-9
dataset_1,6996,-3.34139,-0.834961,0.422887,3.47,104872278,25597,3.47,16,7,104872278,7
dataset_1,6997,-2.39974,-0.599213,-0.303698,2.492,104872280,25598,2.492,28,8,104872280,-7
dataset_1,6998,-3.1145,-0.77711,0.508412,3.25,104872283,25599,3.25,15,9,104872283,9
dataset_1,6999,-2.4106,-0.601478,-0.217366,2.494,104872285,25599,2.494,25,10,104872285,-5
dataset_1,7000,-2.04971,-0.511051,0.410621,2.152,104872287,25600,2.152,6,11,104872287,11
dataset_1,7001,-2.43221,-0.605967,-0.131363,2.51,104872289,25601,2.51,1,12,104872289,-3
dataset_1,7002,-2.05365,-0.51127,0.488594,2.172,104872292,25602,2.172,9,13,104872292,13
dataset_1,7003,-2.39464,-0.595719,-0.0430725,2.468,104872294,25603,2.468,1,14,104872294,-1
dataset_1,7005,-2.38911,-0.591244,-0.659471,2.548,104872317,25610,2.548,26,0,104872317,-15
dataset_1,7006,-2.44594,-0.604856,0.0439801,2.52,104872319,25611,2.52,1,1,104872319,1
dataset_1,7007,-2.40642,-0.594637,-0.572275,2.544,104872322,25612,2.544,28,2,104872322,-13
dataset_1,7008,-2.44123,-0.602787,0.131782,2.518,104872324,25613,2.518,1,3,104872324,3
dataset_1,7009,-2.40157,-0.592995,-0.480839,2.52,104872326,25613,2.52,22,4,104872326,-11
dataset_1,7010,-3.42772,-0.845736,0.30888,3.544,104872329,25614,3.544,25,5,104872329,5
dataset_1,7011,-2.39743,-0.591084,-0.391086,2.5,104872331,25615,2.5,25,6,104872331,-9
dataset_1,7012,-3.34607,-0.824351,0.42313,3.472,104872333,25616,3.472,16,7,104872333,7
dataset_1,7013,-2.41328,-0.594099,-0.305161,2.504,104872336,25617,2.504,28,8,104872336,-7
dataset_1,7014,-3.12076,-0.768266,0.509038,3.254,104872338,25617,3.254,13,9,104872338,9
dataset_1,7015,-2.38937,-0.58777,-0.215275,2.47,104872340,25618,2.47,24,10,104872340,-5
dataset_1,7016,-2.04377,-0.502376,0.409094,2.144,104872342,25619,2.144,5,11,104872342,11
dataset_1,7017,-2.49239,-0.612191,-0.134503,2.57,104872345,25620,2.57,1,12,104872345,-3
dataset_1,7018,-2.04965,-0.503064,0.487244,2.166,104872347,25621,2.166,9,13,104872347,13
dataset_1,7019,-2.42379,-0.594443,-0.0435612,2.496,104872349,25622,2.496,1,14,104872349,-1
dataset_1,7021,-2.41556,-0.588849,-0.6662,2.574,104872372,25630,2.574,20,0,104872372,-15
dataset_1,7022,-2.47135,-0.601993,0.0443989,2.544,104872375,25631,2.544,1,1,104872375,1
dataset_1,7023,-2.41795,-0.588538,-0.574525,2.554,104872377,25632,2.554,12,2,104872377,-13
dataset_1,7024,-2.42391,-0.589542,0.130735,2.498,104872379,25633,2.498,1,3,104872379,3
dataset_1,7025,-2.4227,-0.589248,-0.484655,2.54,104872382,25633,2.54,15,4,104872382,-11
dataset_1,7026,-3.42291,-0.831883,0.308183,3.536,104872384,25634,3.536,26,5,104872384,5
dataset_1,7027,-2.38796,-0.579915,-0.389209,2.488,104872386,25635,2.488,23,6,104872386,-9
dataset_1,7028,-3.347,-0.812198,0.422887,3.47,104872389,25636,3.47,18,7,104872389,7
dataset_1,7029,-2.42113,-0.587075,-0.305892,2.51,104872391,25637,2.51,16,8,104872391,-7
dataset_1,7030,-3.13124,-0.758683,0.510289,3.262,104872393,25638,3.262,13,9,104872393,9
dataset_1,7031,-2.38947,-0.578957,-0.2151,2.468,104872395,25638,2.468,23,10,104872395,-5
dataset_1,7032,-2.02643,-0.490619,0.405278,2.124,104872398,25639,2.124,6,11,104872398,11
dataset_1,7033,-2.53334,-0.61288,-0.136597,2.61,104872400,25640,2.61,1,12,104872400,-3
dataset_1,7034,-2.04193,-0.493616,0.484994,2.156,104872402,25641,2.156,9,13,104872402,13
dataset_1,7035,-2.4103,-0.582222,-0.043282,2.48,104872405,25642,2.48,1,14,104872405,-1
dataset_1,7037,-2.47344,-0.593363,0.0443989,2.544,104872430,25651,2.544,1,1,104872430,1
dataset_1,7038,-2.41241,-0.578277,-0.572725,2.546,104872432,25652,2.546,7,2,104872432,-13
dataset_1,7039,-2.48034,-0.594104,0.133666,2.554,104872435,25653,2.554,1,3,104872435,3
dataset_1,7040,-3.42773,-0.820394,0.308357,3.538,104872439,25654,3.538,27,5,104872439,5
dataset_1,7041,-2.39381,-0.572495,-0.389835,2.492,104872442,25655,2.492,17,6,104872442,-9
dataset_1,7042,-3.34209,-0.798664,0.421912,3.462,104872444,25656,3.462,24,7,104872444,7
dataset_1,7043,-3.14142,-0.750131,0.511541,3.27,104872448,25657,3.27,12,9,104872448,9
dataset_1,7044,-2.38954,-0.57015,-0.214926,2.466,104872451,25658,2.466,19,10,104872451,-5
dataset_1,7045,-2.03959,-0.486275,0.407568,2.136,104872453,25659,2.136,5,11,104872453,11
dataset_1,7046,-2.53547,-0.604033,-0.136597,2.61,104872455,25660,2.61,1,12,104872455,-3
dataset_1,7047,-2.03984,-0.485583,0.484095,2.152,104872458,25661,2.152,9,13,104872458,13
dataset_1,7048,-2.45512,-0.583986,-0.0440499,2.524,104872460,25662,2.524,1,14,104872460,-1
dataset_1,7050,-2.63957,-0.623968,-0.726764,2.808,104872483,25670,2.808,3,0,104872483,-15
dataset_1,7051,-2.49495,-0.589322,0.044748,2.564,104872485,25671,2.564,1,1,104872485,1
dataset_1,7052,-2.42769,-0.572986,-0.575875,2.56,104872488,25672,2.56,10,2,104872488,-13
dataset_1,7053,-2.49406,-0.588193,0.134294,2.566,104872490,25673,2.566,1,3,104872490,3
dataset_1,7054,-2.75542,-0.649831,-0.550293,2.884,104872492,25673,2.884,2,4,104872492,-11
dataset_1,7055,-3.43639,-0.809795,0.30888,3.544,104872495,25674,3.544,21,5,104872495,5
dataset_1,7056,-2.38811,-0.562324,-0.388583,2.484,104872497,25675,2.484,12,6,104872497,-9
dataset_1,7057,-3.35066,-0.788357,0.422643,3.468,104872499,25676,3.468,30,7,104872499,7
dataset_1,7058,-3.51505,-0.826389,-0.443361,3.638,104872501,25677,3.638,4,8,104872501,-7
dataset_1,7059,-3.1403,-0.737708,0.510915,3.266,104872504,25678,3.266,13,9,104872504,9
dataset_1,7060,-2.39151,-0.561805,-0.214926,2.466,104872506,25678,2.466,19,10,104872506,-5
dataset_1,7061,-2.03172,-0.476909,0.40566,2.126,104872508,25679,2.126,4,11,104872508,11
dataset_1,7062,-2.53756,-0.595179,-0.136597,2.61,104872511,25680,2.61,1,12,104872511,-3
dataset_1,7063,-2.02825,-0.475347,0.480945,2.138,104872513,25681,2.138,9,13,104872513,13
dataset_1,7064,-2.44935,-0.573588,-0.0439103,2.516,104872515,25682,2.516,1,14,104872515,-1
dataset_1,7066,-2.63797,-0.613875,-0.725729,2.804,104872538,25690,2.804,3,0,104872538,-15
dataset_1,7067,-2.5749,-0.598725,0.0461442,2.644,104872541,25691,2.644,1,1,104872541,1
dataset_1,7068,-2.45245,-0.5698,-0.581273,2.584,104872543,25692,2.584,15,2,104872543,-13
dataset_1,7070,-2.77106,-0.643317,-0.552964,2.898,104872548,25693,2.898,2,4,104872548,-11
dataset_1,7071,-3.42949,-0.795544,0.308008,3.534,104872550,25694,3.534,21,5,104872550,5
dataset_1,7072,-2.39583,-0.555323,-0.389522,2.49,104872552,25695,2.49,10,6,104872552,-9
dataset_1,7073,-3.36306,-0.778896,0.423862,3.478,104872554,25696,3.478,30,7,104872554,7
dataset_1,7074,-3.13503,-0.725509,0.509663,3.258,104872559,25697,3.258,13,9,104872559,9
dataset_1,7075,-2.38764,-0.552107,-0.214403,2.46,104872561,25698,2.46,15,10,104872561,-5
dataset_1,7076,-2.04293,-0.472024,0.407568,2.136,104872564,25699,2.136,3,11,104872564,11
dataset_1,7077,-2.53962,-0.586318,-0.136597,2.61,104872566,25700,2.61,1,12,104872566,-3
dataset_1,7078,-2.03369,-0.469141,0.481845,2.142,104872568,25701,2.142,9,13,104872568,13
dataset_1,7079,-2.45913,-0.566832,-0.0440499,2.524,104872571,25702,2.524,1,14,104872571,-1
dataset_1,7081,-2.42731,-0.555928,-0.667235,2.578,104872594,25710,2.578,1,0,104872594,-15
dataset_1,7083,-2.46962,-0.564711,-0.584873,2.6,104872598,25712,2.6,12,2,104872598,-13
dataset_1,7085,-2.7886,-0.637138,-0.556017,2.914,104872603,25713,2.914,1,4,104872603,-11
dataset_1,7086,-3.40894,-0.778246,0.305917,3.51,104872605,25714,3.51,15,5,104872605,5
dataset_1,7087,-2.40738,-0.549153,-0.391086,2.5,104872607,25715,2.5,10,6,104872607,-9
dataset_1,7088,-3.36382,-0.766711,0.423618,3.476,104872610,25716,3.476,28,7,104872610,7
dataset_1,7089,-2.45232,-0.558503,-0.308817,2.534,104872612,25717,2.534,1,8,104872612,-7
dataset_1,7090,-3.1414,-0.715439,0.510289,3.262,104872614,25717,3.262,13,9,104872614,9
dataset_1,7091,-2.37401,-0.540233,-0.213009,2.444,104872617,25718,2.444,15,10,104872617,-5
dataset_1,7092,-2.03308,-0.462278,0.405278,2.124,104872619,25719,2.124,4,11,104872619,11
dataset_1,7093,-2.54165,-0.577449,-0.136597,2.61,104872621,25720,2.61,1,12,104872621,-3
dataset_1,7094,-2.02581,-0.459882,0.479596,2.132,104872624,25721,2.132,8,13,104872624,13
dataset_1,7095,-2.4884,-0.564437,-0.0445385,2.552,104872626,25722,2.552,1,14,104872626,-1
dataset_1,7097,-2.41029,-0.543625,-0.662059,2.558,104872649,25729,2.558,1,0,104872649,-15
dataset_1,7099,-2.44486,-0.550525,-0.578574,2.572,104872654,25731,2.572,4,2,104872654,-13
dataset_1,7101,-2.40762,-0.541698,-0.479694,2.514,104872658,25732,2.514,1,4,104872658,-11
dataset_1,7102,-3.40955,-0.766501,0.305742,3.508,104872660,25733,3.508,8,5,104872660,5
dataset_1,7103,-2.42075,-0.543765,-0.392963,2.512,104872663,25734,2.512,10,6,104872663,-9
dataset_1,7104,-3.3586,-0.753813,0.422643,3.468,104872665,25735,3.468,30,7,104872665,7
dataset_1,7105,-2.4619,-0.552106,-0.309792,2.542,104872667,25736,2.542,1,8,104872667,-7
dataset_1,7106,-3.14966,-0.705764,0.511228,3.268,104872670,25737,3.268,13,9,104872670,9
dataset_1,7107,-2.37579,-0.532357,-0.213009,2.444,104872672,25737,2.444,14,10,104872672,-5
dataset_1,7108,-2.02886,-0.454247,0.404133,2.118,104872674,25738,2.118,5,11,104872674,11
dataset_1,7109,-2.54355,-0.569018,-0.136597,2.61,104872677,25739,2.61,1,12,104872677,-3
dataset_1,7110,-2.03113,-0.454012,0.480495,2.136,104872679,25740,2.136,7,13,104872679,13
dataset_1,7111,-2.51758,-0.562284,-0.0450272,2.58,104872681,25741,2.58,1,14,104872681,-1
dataset_1,7113,-2.39332,-0.531024,-0.656883,2.538,104872704,25749,2.538,1,0,104872704,-15
dataset_1,7115,-2.38969,-0.529344,-0.565077,2.512,104872709,25751,2.512,2,2,104872709,-13
dataset_1,7117,-2.41717,-0.534988,-0.48122,2.522,104872713,25752,2.522,2,4,104872713,-11
dataset_1,7118,-3.42583,-0.757606,0.306963,3.522,104872716,25753,3.522,1,5,104872716,5
dataset_1,7119,-2.43228,-0.537442,-0.394528,2.522,104872718,25754,2.522,10,6,104872718,-9
dataset_1,7120,-3.3457,-0.738661,0.420693,3.452,104872720,25755,3.452,30,7,104872720,7
dataset_1,7121,-2.45994,-0.542653,-0.309304,2.538,104872723,25756,2.538,1,8,104872723,-7
dataset_1,7122,-3.15789,-0.696041,0.512166,3.274,104872725,25757,3.274,13,9,104872725,9
dataset_1,7123,-2.37568,-0.523632,-0.212834,2.442,104872727,25757,2.442,14,10,104872727,-5
dataset_1,7124,-2.04002,-0.449273,0.406042,2.128,104872730,25758,2.128,6,11,104872730,11
dataset_1,7125,-2.54552,-0.560135,-0.136597,2.61,104872732,25759,2.61,1,12,104872732,-3
dataset_1,7126,-2.01557,-0.443153,0.476446,2.118,104872734,25760,2.118,5,13,104872734,13
dataset_1,7129,-2.42139,-0.529278,-0.66413,2.566,104872760,25767,2.566,1,0,104872760,-15
dataset_1,7131,-2.39896,-0.523496,-0.566877,2.52,104872764,25769,2.52,1,2,104872764,-13
dataset_1,7133,-2.39965,-0.523209,-0.477404,2.502,104872769,25770,2.502,2,4,104872769,-11
dataset_1,7134,-3.45934,-0.753625,0.309752,3.554,104872771,25771,3.554,1,5,104872771,5
dataset_1,7135,-2.4494,-0.53316,-0.397031,2.538,104872773,25772,2.538,9,6,104872773,-9
dataset_1,7136,-3.348,-0.728147,0.420693,3.452,104872776,25773,3.452,30,7,104872776,7
dataset_1,7137,-2.42672,-0.527335,-0.304917,2.502,104872778,25774,2.502,1,8,104872778,-7
dataset_1,7138,-3.15234,-0.684441,0.510915,3.266,104872780,25775,3.266,13,9,104872780,9
dataset_1,7139,-2.38121,-0.517012,-0.213183,2.446,104872783,25775,2.446,12,10,104872783,-5
dataset_1,7140,-2.03566,-0.441614,0.404897,2.122,104872785,25776,2.122,7,11,104872785,11
dataset_1,7141,-3.47444,-0.753105,-0.186316,3.56,104872787,25777,3.56,6,12,104872787,-3
dataset_1,7142,-1.99791,-0.432694,0.471947,2.098,104872789,25778,2.098,5,13,104872789,13
dataset_1,7145,-2.40434,-0.516763,-0.658953,2.546,104872815,25787,2.546,1,0,104872815,-15
dataset_1,7147,-2.38553,-0.511848,-0.563277,2.504,104872819,25789,2.504,1,2,104872819,-13
dataset_1,7149,-2.39379,-0.513184,-0.475878,2.494,104872824,25790,2.494,2,4,104872824,-11
dataset_1,7150,-3.43078,-0.734868,0.306963,3.522,104872826,25791,3.522,1,5,104872826,5
dataset_1,7151,-2.44931,-0.524193,-0.396718,2.536,104872829,25792,2.536,6,6,104872829,-9
dataset_1,7152,-3.34664,-0.715625,0.420206,3.448,104872831,25793,3.448,28,7,104872831,7
dataset_1,7153,-2.43631,-0.52052,-0.305892,2.51,104872833,25794,2.51,1,8,104872833,-7
dataset_1,7154,-3.15471,-0.673433,0.510915,3.266,104872836,25795,3.266,13,9,104872836,9
dataset_1,7155,-2.37326,-0.506617,-0.212311,2.436,104872838,25795,2.436,11,10,104872838,-5
dataset_1,7156,-2.04679,-0.436553,0.406805,2.132,104872840,25796,2.132,8,11,104872840,11
dataset_1,7157,-3.47314,-0.740139,-0.186107,3.556,104872842,25797,3.556,7,12,104872842,-3
dataset_1,7158,-1.99941,-0.425717,0.471947,2.098,104872845,25798,2.098,4,13,104872845,13
dataset_1,7161,-2.3911,-0.504755,-0.654812,2.53,104872870,25808,2.53,1,0,104872870,-15
dataset_1,7163,-2.3912,-0.503905,-0.564177,2.508,104872875,25810,2.508,1,2,104872875,-13
dataset_1,7165,-2.37452,-0.499957,-0.47168,2.472,104872879,25811,2.472,2,4,104872879,-11
dataset_1,7166,-3.43345,-0.722289,0.306963,3.522,104872882,25812,3.522,1,5,104872882,5
dataset_1,7167,-2.48215,-0.521713,-0.401724,2.568,104872884,25813,2.568,3,6,104872884,-9
dataset_1,7168,-3.35119,-0.703762,0.420449,3.45,104872886,25814,3.45,25,7,104872886,7
dataset_1,7169,-2.43043,-0.509956,-0.304917,2.502,104872888,25815,2.502,1,8,104872888,-7
dataset_1,7170,-3.16478,-0.664039,0.512166,3.274,104872891,25815,3.274,13,9,104872891,9
dataset_1,7171,-2.3634,-0.495462,-0.211266,2.424,104872893,25816,2.424,11,10,104872893,-5
dataset_1,7172,-2.02724,-0.424621,0.402607,2.11,104872895,25817,2.11,8,11,104872895,11
dataset_1,7173,-3.47974,-0.728223,-0.186316,3.56,104872898,25818,3.56,7,12,104872898,-3
dataset_1,7174,-2.00859,-0.419981,0.473747,2.106,104872900,25819,2.106,5,13,104872900,13
dataset_1,7177,-2.39663,-0.49719,-0.655847,2.534,104872925,25828,2.534,1,0,104872925,-15
dataset_1,7179,-2.38531,-0.493975,-0.562378,2.5,104872930,25830,2.5,1,2,104872930,-13
dataset_1,7181,-2.38971,-0.49445,-0.474351,2.486,104872935,25831,2.486,2,4,104872935,-11
dataset_1,7182,-2.44913,-0.505854,-0.396092,2.532,104872939,25833,2.532,2,6,104872939,-9
dataset_1,7183,-3.33807,-0.688851,0.418499,3.434,104872941,25834,3.434,28,7,104872941,7
dataset_1,7184,-2.43997,-0.503073,-0.305892,2.51,104872944,25835,2.51,1,8,104872944,-7
dataset_1,7185,-3.18654,-0.656421,0.515295,3.294,104872946,25836,3.294,15,9,104872946,9
dataset_1,7186,-2.36121,-0.486405,-0.210917,2.42,104872948,25836,2.42,10,10,104872948,-5
dataset_1,7187,-2.01333,-0.414375,0.399554,2.094,104872951,25837,2.094,8,11,104872951,11
dataset_1,7188,-3.47052,-0.713658,-0.185688,3.548,104872953,25838,3.548,7,12,104872953,-3
dataset_1,7189,-1.98713,-0.408261,0.468348,2.082,104872955,25839,2.082,6,13,104872955,13
dataset_1,7192,-2.41341,-0.492329,-0.659989,2.55,104872981,25847,2.55,1,0,104872981,-15
dataset_1,7194,-2.37548,-0.483729,-0.559678,2.488,104872985,25849,2.488,1,2,104872985,-13
dataset_1,7196,-2.38941,-0.486131,-0.47397,2.484,104872990,25850,2.484,2,4,104872990,-11
dataset_1,7197,-2.40434,-0.488294,-0.388583,2.484,104872994,25852,2.484,2,6,104872994,-9
dataset_1,7198,-3.33061,-0.675804,0.417281,3.424,104872997,25853,3.424,28,7,104872997,7
dataset_1,7199,-2.42995,-0.492613,-0.30443,2.498,104872999,25854,2.498,1,8,104872999,-7
dataset_1,7200,-3.18676,-0.645458,0.514982,3.292,104873001,25855,3.292,16,9,104873001,9
dataset_1,7201,-2.39015,-0.48411,-0.213357,2.448,104873004,25855,2.448,11,10,104873004,-5
dataset_1,7202,-2.00892,-0.406529,0.398409,2.088,104873006,25856,2.088,9,11,104873006,11
dataset_1,7203,-3.44938,-0.697396,-0.184432,3.524,104873008,25857,3.524,9,12,104873008,-3
dataset_1,7204,-1.98657,-0.401284,0.467898,2.08,104873011,25858,2.08,7,13,104873011,13
dataset_1,7206,-2.06978,-0.417717,0.565778,2.186,104873015,25859,2.186,1,15,104873015,15
dataset_1,7207,-2.40753,-0.482384,-0.657918,2.542,104873036,25867,2.542,1,0,104873036,-15
dataset_1,7209,-2.36951,-0.473905,-0.557879,2.48,104873040,25869,2.48,1,2,104873040,-13
dataset_1,7211,-2.38147,-0.475864,-0.472061,2.474,104873045,25870,2.474,2,4,104873045,-11
dataset_1,7212,-2.38665,-0.476034,-0.385455,2.464,104873050,25872,2.464,1,6,104873050,-9
dataset_1,7213,-3.32711,-0.66301,0.416549,3.418,104873052,25873,3.418,28,7,104873052,7
dataset_1,7214,-2.38493,-0.474825,-0.29858,2.45,104873054,25874,2.45,1,8,104873054,-7
dataset_1,7215,-3.19287,-0.635101,0.515608,3.296,104873057,25875,3.296,16,9,104873057,9
dataset_1,7216,-2.43482,-0.484315,-0.217192,2.492,104873059,25875,2.492,11,10,104873059,-5
dataset_1,7217,-2.0161,-0.400662,0.399554,2.094,104873061,25876,2.094,9,11,104873061,11
dataset_1,7218,-3.44787,-0.684573,-0.184223,3.52,104873064,25877,3.52,9,12,104873064,-3
dataset_1,7219,-1.97266,-0.391313,0.464299,2.064,104873066,25878,2.064,7,13,104873066,13
dataset_1,7221,-2.06365,-0.408988,0.563708,2.178,104873070,25879,2.178,1,15,104873070,15
dataset_1,7222,-2.39799,-0.470902,-0.654812,2.53,104873091,25889,2.53,1,0,104873091,-15
dataset_1,7224,-2.35601,-0.461805,-0.554279,2.464,104873096,25891,2.464,1,2,104873096,-13
dataset_1,7226,-2.36979,-0.464075,-0.46939,2.46,104873100,25892,2.46,2,4,104873100,-11
dataset_1,7228,-2.38071,-0.465351,-0.384203,2.456,104873105,25894,2.456,1,6,104873105,-9
dataset_1,7229,-3.31794,-0.647947,0.415087,3.406,104873107,25895,3.406,27,7,104873107,7
dataset_1,7230,-2.37115,-0.462623,-0.29663,2.434,104873110,25896,2.434,1,8,104873110,-7
dataset_1,7231,-3.17385,-0.619233,0.512166,3.274,104873112,25896,3.274,17,9,104873112,9
dataset_1,7232,-2.44252,-0.476106,-0.217715,2.498,104873114,25897,2.498,11,10,104873114,-5
dataset_1,7233,-2.01762,-0.392917,0.399554,2.094,104873117,25898,2.094,9,11,104873117,11
dataset_1,7234,-3.45636,-0.672474,-0.184537,3.526,104873119,25899,3.526,9,12,104873119,-3
dataset_1,7235,-1.97415,-0.383736,0.464299,2.064,104873121,25900,2.064,7,13,104873121,13
dataset_1,7237,-2.03114,-0.394077,0.55439,2.142,104873126,25902,2.142,1,15,104873126,15
dataset_1,7238,-1.62188,-0.312618,-0.442581,1.71,104873146,25909,1.71,2,0,104873146,-15
dataset_1,7240,-1.63425,-0.314412,-0.384216,1.708,104873151,25911,1.708,1,2,104873151,-13
dataset_1,7242,-1.65998,-0.31906,-0.328573,1.722,104873156,25912,1.722,1,4,104873156,-11
dataset_1,7244,-3.32408,-0.637109,0.415574,3.41,104873163,25915,3.41,28,7,104873163,7
